Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment
2020.09.17 16:00:00,218,XAUUSD,sell,in,0.09,1943.77,218,0.00,0.00,0.00,27298.92,els atr=6.84721
2020.09.18 16:26:27,219,XAUUSD,buy,out,0.09,1957.45,219,0.00,1.80,-123.12,27177.60,sl 1957.45
2020.09.22 13:00:00,220,XAUUSD,sell,in,0.08,1912.36,220,0.00,0.00,0.00,27177.60,els atr=7.87139
2020.09.24 16:02:43,221,XAUUSD,buy,out,0.08,1872.33,221,0.00,6.40,320.24,27504.24,sl 1872.32
2020.10.02 14:00:00,222,XAUUSD,sell,in,0.09,1902.99,222,0.00,0.00,0.00,27504.24,els atr=6.92715
2020.10.05 12:32:41,223,XAUUSD,buy,out,0.09,1907.82,223,0.00,1.80,-43.47,27462.57,sl 1907.82
2020.10.07 13:00:00,224,XAUUSD,sell,in,0.11,1889.79,224,0.00,0.00,0.00,27462.57,els atr=6.00667
2020.10.08 12:19:41,225,XAUUSD,buy,out,0.11,1897.18,225,0.00,6.60,-81.29,27387.88,sl 1897.18
2020.10.12 16:00:00,226,XAUUSD,sell,in,0.13,1923.06,226,0.00,0.00,0.00,27387.88,els atr=5.17738
2020.10.14 06:41:42,227,XAUUSD,buy,out,0.13,1897.89,227,0.00,5.20,327.21,27720.29,sl 1897.88
2020.10.15 14:00:00,228,XAUUSD,sell,in,0.11,1895.64,228,0.00,0.00,0.00,27720.29,els atr=6.15291
2020.10.15 19:36:16,229,XAUUSD,buy,out,0.11,1907.99,229,0.00,0.00,-135.85,27584.44,sl 1907.96
2020.11.10 15:00:00,230,XAUUSD,sell,in,0.07,1881.77,230,0.00,0.00,0.00,27584.44,els atr=8.96511
2020.11.12 15:32:29,231,XAUUSD,buy,out,0.07,1883.24,231,0.00,5.60,-10.29,27579.75,sl 1883.24
2020.12.03 16:00:00,232,XAUUSD,sell,in,0.11,1831.09,232,0.00,0.00,0.00,27579.75,els atr=6.07428
2020.12.03 23:00:31,233,XAUUSD,buy,out,0.11,1841.94,233,0.00,0.00,-119.35,27460.40,sl 1841.91
2020.12.09 14:00:00,234,XAUUSD,sell,in,0.12,1859.10,234,0.00,0.00,0.00,27460.40,els atr=5.53389
2020.12.10 02:24:33,235,XAUUSD,buy,out,0.12,1841.90,235,0.00,7.20,206.40,27674.00,sl 1841.88
2020.12.10 16:00:00,236,XAUUSD,sell,in,0.09,1835.49,236,0.00,0.00,0.00,27674.00,els atr=7.13456
2020.12.11 15:18:29,237,XAUUSD,buy,out,0.09,1845.86,237,0.00,1.80,-93.33,27582.47,sl 1845.86
2020.12.28 14:00:00,238,XAUUSD,buy,in,0.11,1887.77,238,0.00,0.00,0.00,27582.47,els atr=6.24121
2020.12.28 16:37:30,239,XAUUSD,sell,out,0.11,1877.74,239,0.00,0.00,-110.33,27472.14,sl 1877.74
2020.12.29 14:00:00,240,XAUUSD,buy,in,0.12,1879.92,240,0.00,0.00,0.00,27472.14,els atr=5.52436
2021.01.06 12:35:40,241,XAUUSD,sell,out,0.12,1942.74,241,0.00,-43.20,753.84,28182.78,sl 1942.77
2021.01.11 16:00:00,242,XAUUSD,sell,in,0.07,1848.92,242,0.00,0.00,0.00,28182.78,els atr=9.49166
2021.01.18 05:37:16,243,XAUUSD,buy,out,0.07,1836.13,243,0.00,9.80,89.53,28282.11,sl 1836.11
2021.02.10 16:00:00,244,XAUUSD,sell,in,0.11,1841.18,244,0.00,0.00,0.00,28282.11,els atr=6.13945
2021.02.12 15:53:41,245,XAUUSD,buy,out,0.11,1828.97,245,0.00,8.80,134.31,28425.22,sl 1828.97
2021.02.17 14:00:00,246,XAUUSD,sell,in,0.11,1778.99,246,0.00,0.00,0.00,28425.22,els atr=6.25816
2021.02.18 08:53:36,247,XAUUSD,buy,out,0.11,1788.36,247,0.00,6.60,-103.07,28328.75,sl 1788.36
2021.03.19 14:00:00,248,XAUUSD,sell,in,0.12,1736.05,248,0.00,0.00,0.00,28328.75,els atr=5.59240
2021.03.25 13:31:38,249,XAUUSD,buy,out,0.12,1740.71,249,0.00,14.40,-55.92,28287.23,sl 1740.70
2021.03.25 16:00:00,250,XAUUSD,sell,in,0.14,1730.85,250,0.00,0.00,0.00,28287.23,els atr=4.77997
2021.03.26 15:15:35,251,XAUUSD,buy,out,0.14,1735.97,251,0.00,2.80,-71.68,28218.35,sl 1735.95
2021.04.20 14:00:00,252,XAUUSD,buy,in,0.13,1773.58,252,0.00,0.00,0.00,28218.35,els atr=5.13185
2021.04.22 12:14:28,253,XAUUSD,sell,out,0.13,1782.45,253,0.00,-23.40,115.31,28310.26,sl 1782.45
2021.04.28 15:00:00,254,XAUUSD,buy,in,0.18,1772.06,254,0.00,0.00,0.00,28310.26,els atr=3.88249
2021.04.29 06:52:00,255,XAUUSD,sell,out,0.18,1778.08,255,0.00,-24.30,108.36,28394.32,sl 1778.30
2021.04.29 13:00:00,256,XAUUSD,buy,in,0.17,1780.09,256,0.00,0.00,0.00,28394.32,els atr=4.02982
2021.04.29 13:14:41,257,XAUUSD,sell,out,0.17,1772.02,257,0.00,0.00,-137.19,28257.13,sl 1772.03
2021.05.05 15:00:00,258,XAUUSD,buy,in,0.15,1783.08,258,0.00,0.00,0.00,28257.13,els atr=4.45683
2021.05.07 13:07:37,259,XAUUSD,sell,out,0.15,1829.91,259,0.00,-27.00,702.45,28932.58,sl 1829.95
2021.05.13 14:00:00,260,XAUUSD,buy,in,0.13,1822.07,260,0.00,0.00,0.00,28932.58,els atr=5.23683
2021.05.19 09:48:29,261,XAUUSD,sell,out,0.13,1859.29,261,0.00,-23.40,483.86,29393.04,sl 1859.32
2021.05.19 13:00:00,262,XAUUSD,buy,in,0.13,1872.54,262,0.00,0.00,0.00,29393.04,els atr=5.50670
2021.05.19 18:07:56,263,XAUUSD,sell,out,0.13,1873.54,263,0.00,0.00,13.00,29406.04,sl 1873.54
2021.05.20 14:00:00,264,XAUUSD,buy,in,0.12,1877.16,264,0.00,0.00,0.00,29406.04,els atr=5.95869
2021.05.21 14:37:37,265,XAUUSD,sell,out,0.12,1871.49,265,0.00,-5.40,-68.04,29332.60,sl 1871.50
2021.05.26 16:00:00,266,XAUUSD,buy,in,0.15,1902.65,266,0.00,0.00,0.00,29332.60,els atr=4.78657
2021.05.26 17:44:40,267,XAUUSD,sell,out,0.15,1893.07,267,0.00,0.00,-143.70,29188.90,sl 1893.08
2021.05.28 16:00:00,268,XAUUSD,buy,in,0.15,1895.79,268,0.00,0.00,0.00,29188.90,els atr=4.70667
2021.06.01 13:52:13,269,XAUUSD,sell,out,0.15,1902.46,269,0.00,-13.50,100.05,29275.45,sl 1902.46
2021.06.04 13:00:00,270,XAUUSD,buy,in,0.13,1884.65,270,0.00,0.00,0.00,29275.45,els atr=5.41954
2021.06.08 13:54:36,271,XAUUSD,sell,out,0.13,1887.41,271,0.00,-11.70,35.88,29299.63,sl 1887.45
2021.06.08 15:00:00,272,XAUUSD,buy,in,0.14,1894.73,272,0.00,0.00,0.00,29299.63,els atr=5.15684
2021.06.10 01:01:13,273,XAUUSD,sell,out,0.14,1884.41,273,0.00,-25.20,-144.48,29129.95,sl 1884.42
2021.06.14 15:00:00,274,XAUUSD,buy,in,0.12,1866.34,274,0.00,0.00,0.00,29129.95,els atr=5.96468
2021.06.15 16:25:32,275,XAUUSD,sell,out,0.12,1854.41,275,0.00,-5.40,-143.16,28981.39,sl 1854.41
2021.06.28 15:00:00,276,XAUUSD,sell,in,0.16,1777.83,276,0.00,0.00,0.00,28981.39,els atr=4.46811
2021.06.29 15:53:14,277,XAUUSD,buy,out,0.16,1764.05,277,0.00,3.20,220.48,29205.07,sl 1764.04
2021.06.30 14:00:00,278,XAUUSD,sell,in,0.15,1760.33,278,0.00,0.00,0.00,29205.07,els atr=4.64333
2021.06.30 16:35:27,279,XAUUSD,buy,out,0.15,1769.62,279,0.00,0.00,-139.35,29065.72,sl 1769.62
2021.07.08 15:00:00,280,XAUUSD,sell,in,0.12,1801.65,280,0.00,0.00,0.00,29065.72,els atr=5.93564
2021.07.13 01:52:02,281,XAUUSD,buy,out,0.12,1809.44,281,0.00,7.20,-93.48,28979.44,sl 1809.43
2021.07.16 15:00:00,282,XAUUSD,sell,in,0.15,1812.72,282,0.00,0.00,0.00,28979.44,els atr=4.68889
2021.07.19 13:14:00,283,XAUUSD,buy,out,0.15,1813.51,283,0.00,3.00,-11.85,28970.59,sl 1813.36
2021.07.19 16:00:00,284,XAUUSD,sell,in,0.14,1808.30,284,0.00,0.00,0.00,28970.59,els atr=5.13283
2021.07.20 02:03:15,285,XAUUSD,buy,out,0.14,1818.57,285,0.00,2.80,-143.78,28829.61,sl 1818.57
2021.07.23 14:00:00,286,XAUUSD,sell,in,0.14,1802.20,286,0.00,0.00,0.00,28829.61,els atr=4.86620
2021.07.26 07:24:40,287,XAUUSD,buy,out,0.14,1809.55,287,0.00,2.80,-102.90,28729.51,sl 1809.54
2021.07.27 16:00:00,288,XAUUSD,sell,in,0.16,1798.61,288,0.00,0.00,0.00,28729.51,els atr=4.38675
2021.07.28 03:12:13,289,XAUUSD,buy,out,0.16,1807.39,289,0.00,3.20,-140.48,28592.23,sl 1807.38
2021.08.02 14:00:00,290,XAUUSD,sell,in,0.18,1809.55,290,0.00,0.00,0.00,28592.23,els atr=3.89155
2021.08.02 16:34:37,291,XAUUSD,buy,out,0.18,1817.33,291,0.00,0.00,-140.04,28452.19,sl 1817.33
2021.08.05 14:00:00,292,XAUUSD,sell,in,0.17,1803.65,292,0.00,0.00,0.00,28452.19,els atr=4.11857
2021.08.13 14:05:31,293,XAUUSD,buy,out,0.17,1771.06,293,0.00,27.20,554.03,29033.42,sl 1771.06
2021.08.17 15:00:00,294,XAUUSD,sell,in,0.18,1783.41,294,0.00,0.00,0.00,29033.42,els atr=4.01259
2021.08.18 03:00:30,295,XAUUSD,buy,out,0.18,1791.47,295,0.00,3.60,-145.08,28891.94,sl 1791.44
2021.08.19 14:00:00,296,XAUUSD,sell,in,0.15,1784.15,296,0.00,0.00,0.00,28891.94,els atr=4.64965
2021.08.23 10:56:14,297,XAUUSD,buy,out,0.15,1790.41,297,0.00,6.00,-93.90,28804.04,sl 1790.40
2021.08.25 14:00:00,298,XAUUSD,sell,in,0.16,1789.32,298,0.00,0.00,0.00,28804.04,els atr=4.24856
2021.08.26 14:30:39,299,XAUUSD,buy,out,0.16,1792.86,299,0.00,9.60,-56.64,28757.00,sl 1792.83
2021.08.27 15:00:00,300,XAUUSD,buy,in,0.12,1807.70,300,0.00,0.00,0.00,28757.00,els atr=5.54501
2021.08.31 13:04:30,301,XAUUSD,sell,out,0.12,1806.56,301,0.00,-10.80,-13.68,28732.52,sl 1806.57
2021.09.01 16:00:00,302,XAUUSD,buy,in,0.17,1815.56,302,0.00,0.00,0.00,28732.52,els atr=4.22429
2021.09.02 14:04:37,303,XAUUSD,sell,out,0.17,1807.08,303,0.00,-22.95,-144.16,28565.41,sl 1807.11
2021.09.08 13:00:00,304,XAUUSD,sell,in,0.21,1796.72,304,0.00,0.00,0.00,28565.41,els atr=3.29242
2021.09.08 15:06:26,305,XAUUSD,buy,out,0.21,1792.30,305,0.00,0.00,92.82,28658.23,sl 1792.28
2021.09.10 13:00:00,306,XAUUSD,sell,in,0.16,1793.51,306,0.00,0.00,0.00,28658.23,els atr=4.31282
2021.09.13 14:06:42,307,XAUUSD,buy,out,0.16,1796.65,307,0.00,3.20,-50.24,28611.19,sl 1796.65
2021.09.14 15:00:00,308,XAUUSD,buy,in,0.14,1804.40,308,0.00,0.00,0.00,28611.19,els atr=5.05739
2021.09.15 14:08:26,309,XAUUSD,sell,out,0.14,1794.29,309,0.00,-6.30,-141.54,28463.35,sl 1794.29
2021.09.17 13:00:00,310,XAUUSD,sell,in,0.16,1753.07,310,0.00,0.00,0.00,28463.35,els atr=4.38755
2021.09.20 08:40:05,311,XAUUSD,buy,out,0.16,1755.51,311,0.00,3.20,-39.04,28427.51,sl 1755.47
2021.09.23 13:00:00,312,XAUUSD,sell,in,0.14,1763.74,312,0.00,0.00,0.00,28427.51,els atr=4.76244
2021.09.24 03:04:33,313,XAUUSD,buy,out,0.14,1752.24,313,0.00,2.80,161.00,28591.31,sl 1752.22
2021.09.27 16:00:00,314,XAUUSD,sell,in,0.15,1751.12,314,0.00,0.00,0.00,28591.31,els atr=4.64331
2021.09.29 07:03:40,315,XAUUSD,buy,out,0.15,1742.05,315,0.00,6.00,136.05,28733.36,sl 1742.04
2021.10.07 15:00:00,316,XAUUSD,sell,in,0.16,1756.59,316,0.00,0.00,0.00,28733.36,els atr=4.48582
2021.10.08 12:18:15,317,XAUUSD,buy,out,0.16,1765.56,317,0.00,3.20,-143.52,28593.04,sl 1765.56
2021.10.08 15:00:00,318,XAUUSD,sell,in,0.12,1758.94,318,0.00,0.00,0.00,28593.04,els atr=5.66597
2021.10.12 13:49:39,319,XAUUSD,buy,out,0.12,1767.14,319,0.00,4.80,-98.40,28499.44,sl 1767.14
2021.10.18 16:00:00,320,XAUUSD,sell,in,0.17,1767.84,320,0.00,0.00,0.00,28499.44,els atr=4.12998
2021.10.19 04:12:33,321,XAUUSD,buy,out,0.17,1775.37,321,0.00,3.40,-128.01,28374.83,sl 1775.36
2021.10.27 15:00:00,322,XAUUSD,buy,in,0.15,1792.09,322,0.00,0.00,0.00,28374.83,els atr=4.62640
2021.10.28 14:34:35,323,XAUUSD,sell,out,0.15,1796.57,323,0.00,-20.25,67.20,28421.78,sl 1796.57
2021.10.28 16:00:00,324,XAUUSD,buy,in,0.12,1801.06,324,0.00,0.00,0.00,28421.78,els atr=5.49749
2021.10.29 12:05:25,325,XAUUSD,sell,out,0.12,1790.07,325,0.00,-5.40,-131.88,28284.50,sl 1790.07
2021.11.19 15:00:00,326,XAUUSD,buy,in,0.14,1861.73,326,0.00,0.00,0.00,28284.50,els atr=5.04519
2021.11.19 17:40:28,327,XAUUSD,sell,out,0.14,1851.57,327,0.00,0.00,-142.24,28142.26,sl 1851.64
2021.11.26 14:00:00,328,XAUUSD,buy,in,0.13,1805.78,328,0.00,0.00,0.00,28142.26,els atr=5.08538
2021.11.26 14:55:39,329,XAUUSD,sell,out,0.13,1795.59,329,0.00,0.00,-132.47,28009.79,sl 1795.61
2021.12.29 16:00:00,330,XAUUSD,sell,in,0.18,1799.85,330,0.00,0.00,0.00,28009.79,els atr=3.70016
2021.12.30 14:33:39,331,XAUUSD,buy,out,0.18,1807.25,331,0.00,10.80,-133.20,27887.39,sl 1807.25
2022.01.04 15:00:00,332,XAUUSD,buy,in,0.17,1811.00,332,0.00,0.00,0.00,27887.39,els atr=4.01216
2022.01.05 19:08:03,333,XAUUSD,sell,out,0.17,1817.62,333,0.00,-7.65,112.54,27992.28,sl 1817.62
2022.01.07 16:00:00,334,XAUUSD,sell,in,0.15,1789.15,334,0.00,0.00,0.00,27992.28,els atr=4.57070
2022.01.07 18:26:40,335,XAUUSD,buy,out,0.15,1798.29,335,0.00,0.00,-137.10,27855.18,sl 1798.29
2022.01.18 14:00:00,336,XAUUSD,buy,in,0.18,1819.74,336,0.00,0.00,0.00,27855.18,els atr=3.80143
2022.01.18 14:18:05,337,XAUUSD,sell,out,0.18,1812.13,337,0.00,0.00,-136.98,27718.20,sl 1812.14
2022.01.18 15:00:00,338,XAUUSD,buy,in,0.16,1818.24,338,0.00,0.00,0.00,27718.20,els atr=4.10276
2022.01.21 08:17:05,339,XAUUSD,sell,out,0.16,1835.55,339,0.00,-36.00,276.96,27959.16,sl 1835.59
2022.02.04 16:00:00,340,XAUUSD,sell,in,0.13,1803.89,340,0.00,0.00,0.00,27959.16,els atr=5.10017
2022.02.07 01:00:03,341,XAUUSD,buy,out,0.13,1814.12,341,0.00,2.60,-132.99,27828.77,sl 1814.09
2022.02.10 16:00:00,342,XAUUSD,buy,in,0.17,1835.57,342,0.00,0.00,0.00,27828.77,els atr=3.95096
2022.02.10 19:50:36,343,XAUUSD,sell,out,0.17,1830.07,343,0.00,0.00,-93.50,27735.27,sl 1830.08
2022.02.11 13:00:00,344,XAUUSD,buy,in,0.2,1830.48,344,0.00,0.00,0.00,27735.27,els atr=3.45040
2022.02.14 02:43:02,345,XAUUSD,sell,out,0.2,1855.12,345,0.00,-9.00,492.80,28219.07,sl 1855.13
2022.02.14 13:00:00,346,XAUUSD,buy,in,0.14,1855.71,346,0.00,0.00,0.00,28219.07,els atr=4.72664
2022.02.15 08:44:33,347,XAUUSD,sell,out,0.14,1865.26,347,0.00,-6.30,133.70,28346.47,sl 1865.27
2022.02.21 13:00:00,348,XAUUSD,buy,in,0.14,1897.22,348,0.00,0.00,0.00,28346.47,els atr=4.96015
2022.02.22 08:57:14,349,XAUUSD,sell,out,0.14,1899.11,349,0.00,-6.30,26.46,28366.63,sl 1899.13
2022.02.22 14:00:00,350,XAUUSD,buy,in,0.12,1902.13,350,0.00,0.00,0.00,28366.63,els atr=5.78125
2022.02.23 09:31:19,351,XAUUSD,sell,out,0.12,1890.53,351,0.00,-5.40,-139.20,28222.03,sl 1890.57
2022.03.02 14:00:00,352,XAUUSD,buy,in,0.08,1931.96,352,0.00,0.00,0.00,28222.03,els atr=8.42941
2022.03.02 17:09:37,353,XAUUSD,sell,out,0.08,1915.06,353,0.00,0.00,-135.20,28086.83,sl 1915.10
2022.03.07 15:00:00,354,XAUUSD,buy,in,0.06,1984.54,354,0.00,0.00,0.00,28086.83,els atr=10.63170
2022.03.08 17:17:30,355,XAUUSD,sell,out,0.06,2038.42,355,0.00,-2.70,323.28,28407.41,sl 2038.47
2022.03.25 16:00:00,356,XAUUSD,buy,in,0.11,1957.23,356,0.00,0.00,0.00,28407.41,els atr=6.07671
2022.03.28 02:00:13,357,XAUUSD,sell,out,0.11,1945.07,357,0.00,-4.95,-133.76,28268.70,sl 1945.08
2022.04.06 13:00:00,358,XAUUSD,buy,in,0.12,1926.62,358,0.00,0.00,0.00,28268.70,els atr=5.79191
2022.04.11 13:54:39,359,XAUUSD,sell,out,0.12,1951.96,359,0.00,-27.00,304.08,28545.78,sl 1951.98
2022.04.11 15:00:00,360,XAUUSD,buy,in,0.11,1951.60,360,0.00,0.00,0.00,28545.78,els atr=6.17140
2022.04.14 13:58:41,361,XAUUSD,sell,out,0.11,1963.04,361,0.00,-24.75,125.84,28646.87,sl 1963.05
2022.04.22 14:00:00,362,XAUUSD,sell,in,0.11,1943.09,362,0.00,0.00,0.00,28646.87,els atr=6.22535
2022.04.26 13:31:29,363,XAUUSD,buy,out,0.11,1910.13,363,0.00,4.40,362.56,29013.83,sl 1910.13
2022.04.28 13:00:00,364,XAUUSD,sell,in,0.12,1885.64,364,0.00,0.00,0.00,29013.83,els atr=6.03626
2022.04.29 00:16:24,365,XAUUSD,buy,out,0.12,1897.70,365,0.00,2.40,-144.72,28871.51,sl 1897.70
2022.05.05 15:00:00,366,XAUUSD,sell,in,0.1,1886.22,366,0.00,0.00,0.00,28871.51,els atr=7.02177
2022.05.06 12:30:39,367,XAUUSD,buy,out,0.1,1887.16,367,0.00,2.00,-9.40,28864.11,sl 1887.14
2022.05.12 14:00:00,368,XAUUSD,sell,in,0.11,1839.17,368,0.00,0.00,0.00,28864.11,els atr=6.28781
2022.05.13 14:34:31,369,XAUUSD,buy,out,0.11,1817.94,369,0.00,2.20,233.53,29099.84,sl 1817.94
2022.05.16 13:00:00,370,XAUUSD,sell,in,0.1,1808.10,370,0.00,0.00,0.00,29099.84,els atr=7.10962
2022.05.16 18:57:38,371,XAUUSD,buy,out,0.1,1822.32,371,0.00,0.00,-142.20,28957.64,sl 1822.32
2022.05.23 16:00:00,372,XAUUSD,sell,in,0.14,1851.98,372,0.00,0.00,0.00,28957.64,els atr=4.86782
2022.05.24 13:01:28,373,XAUUSD,buy,out,0.14,1861.56,373,0.00,2.80,-134.12,28826.32,sl 1861.56
2022.05.26 15:00:00,374,XAUUSD,sell,in,0.14,1846.78,374,0.00,0.00,0.00,28826.32,els atr=4.82736
2022.05.27 01:57:16,375,XAUUSD,buy,out,0.14,1856.42,375,0.00,2.80,-134.96,28694.16,sl 1856.42
2022.05.31 14:00:00,376,XAUUSD,sell,in,0.17,1850.89,376,0.00,0.00,0.00,28694.16,els atr=4.08374
2022.06.01 12:42:40,377,XAUUSD,buy,out,0.17,1840.73,377,0.00,3.40,172.72,28870.28,sl 1840.73
2022.06.07 13:00:00,378,XAUUSD,sell,in,0.17,1845.04,378,0.00,0.00,0.00,28870.28,els atr=4.00918
2022.06.07 13:53:39,379,XAUUSD,buy,out,0.17,1853.05,379,0.00,0.00,-136.17,28734.11,sl 1853.05
2022.06.23 16:00:00,380,XAUUSD,sell,in,0.13,1833.21,380,0.00,0.00,0.00,28734.11,els atr=5.19133
2022.06.26 22:10:00,381,XAUUSD,buy,out,0.13,1835.21,381,0.00,5.20,-26.00,28713.31,sl 1832.47
2022.06.29 14:00:00,382,XAUUSD,sell,in,0.14,1816.72,382,0.00,0.00,0.00,28713.31,els atr=5.05553
2022.06.30 12:42:29,383,XAUUSD,buy,out,0.14,1817.91,383,0.00,8.40,-16.66,28705.05,sl 1817.87
2022.06.30 15:00:00,384,XAUUSD,sell,in,0.11,1809.15,384,0.00,0.00,0.00,28705.05,els atr=6.22057
2022.07.01 14:17:15,385,XAUUSD,buy,out,0.11,1803.16,385,0.00,2.20,65.89,28773.14,sl 1803.16
2022.07.12 13:00:00,386,XAUUSD,sell,in,0.14,1732.09,386,0.00,0.00,0.00,28773.14,els atr=5.06090
2022.07.13 13:36:30,387,XAUUSD,buy,out,0.14,1722.45,387,0.00,2.80,134.96,28910.90,sl 1722.42
2022.07.15 16:00:00,388,XAUUSD,sell,in,0.12,1704.69,388,0.00,0.00,0.00,28910.90,els atr=5.80042
2022.07.18 03:16:20,389,XAUUSD,buy,out,0.12,1716.30,389,0.00,2.40,-139.32,28773.98,sl 1716.29
2022.07.20 16:00:00,390,XAUUSD,sell,in,0.19,1707.86,390,0.00,0.00,0.00,28773.98,els atr=3.78460
2022.07.21 12:23:39,391,XAUUSD,buy,out,0.19,1692.26,391,0.00,11.40,296.40,29081.78,sl 1692.23
2022.08.12 15:00:00,392,XAUUSD,buy,in,0.16,1793.23,392,0.00,0.00,0.00,29081.78,els atr=4.39701
2022.08.15 07:15:26,393,XAUUSD,sell,out,0.16,1788.96,393,0.00,-7.20,-68.32,29006.26,sl 1788.96
2022.08.23 13:00:00,394,XAUUSD,sell,in,0.18,1736.06,394,0.00,0.00,0.00,29006.26,els atr=3.87011
2022.08.23 13:45:27,395,XAUUSD,buy,out,0.18,1743.80,395,0.00,0.00,-139.32,28866.94,sl 1743.80
2022.08.25 16:00:00,396,XAUUSD,sell,in,0.18,1755.36,396,0.00,0.00,0.00,28866.94,els atr=3.87502
2022.08.26 14:10:39,397,XAUUSD,buy,out,0.18,1755.36,397,0.00,3.60,0.00,28870.54,sl 1755.36
2022.08.26 15:00:00,398,XAUUSD,sell,in,0.15,1741.50,398,0.00,0.00,0.00,28870.54,els atr=4.79005
2022.08.29 12:49:31,399,XAUUSD,buy,out,0.15,1734.69,399,0.00,3.00,102.15,28975.69,sl 1734.69
2022.08.31 16:00:00,400,XAUUSD,sell,in,0.16,1718.73,400,0.00,0.00,0.00,28975.69,els atr=4.50908
2022.09.02 06:04:32,401,XAUUSD,buy,out,0.16,1702.36,401,0.00,12.80,261.92,29250.41,sl 1702.35
2022.09.06 13:00:00,402,XAUUSD,sell,in,0.18,1707.76,402,0.00,0.00,0.00,29250.41,els atr=4.02664
2022.09.07 07:57:31,403,XAUUSD,buy,out,0.18,1703.45,403,0.00,3.60,77.58,29331.59,sl 1703.45
2022.09.07 13:00:00,404,XAUUSD,sell,in,0.16,1700.31,404,0.00,0.00,0.00,29331.59,els atr=4.31418
2022.09.07 14:29:38,405,XAUUSD,buy,out,0.16,1708.94,405,0.00,0.00,-138.08,29193.51,sl 1708.94
2022.09.09 16:00:00,406,XAUUSD,sell,in,0.15,1716.82,406,0.00,0.00,0.00,29193.51,els atr=4.59058
2022.09.12 07:23:39,407,XAUUSD,buy,out,0.15,1725.70,407,0.00,3.00,-133.20,29063.31,sl 1725.70
2022.09.26 16:00:00,408,XAUUSD,sell,in,0.1,1634.39,408,0.00,0.00,0.00,29063.31,els atr=6.69818
2022.09.27 11:39:29,409,XAUUSD,buy,out,0.1,1641.07,409,0.00,2.00,-66.80,28998.51,sl 1641.07
2022.10.13 16:00:00,410,XAUUSD,sell,in,0.09,1665.74,410,0.00,0.00,0.00,28998.51,els atr=7.65794
2022.10.17 12:22:18,411,XAUUSD,buy,out,0.09,1663.13,411,0.00,3.60,23.49,29025.60,sl 1663.13
2022.10.20 13:00:00,412,XAUUSD,sell,in,0.15,1632.64,412,0.00,0.00,0.00,29025.60,els atr=4.69460
2022.10.20 14:21:03,413,XAUUSD,buy,out,0.15,1642.04,413,0.00,0.00,-141.00,28884.60,sl 1642.03
2022.10.24 15:00:00,414,XAUUSD,sell,in,0.12,1648.10,414,0.00,0.00,0.00,28884.60,els atr=5.93528
2022.10.25 13:34:27,415,XAUUSD,buy,out,0.12,1656.12,415,0.00,2.40,-96.24,28790.76,sl 1656.11
2022.11.01 16:00:00,416,XAUUSD,sell,in,0.16,1644.34,416,0.00,0.00,0.00,28790.76,els atr=4.45548
2022.11.02 03:22:04,417,XAUUSD,buy,out,0.16,1653.29,417,0.00,3.20,-143.20,28650.76,sl 1653.25
2022.11.03 16:00:00,418,XAUUSD,sell,in,0.12,1625.96,418,0.00,0.00,0.00,28650.76,els atr=5.65725
2022.11.04 03:02:31,419,XAUUSD,buy,out,0.12,1637.27,419,0.00,2.40,-135.72,28517.44,sl 1637.27
2022.11.23 15:00:00,420,XAUUSD,buy,in,0.14,1742.78,420,0.00,0.00,0.00,28517.44,els atr=4.89092
2022.11.25 13:45:35,421,XAUUSD,sell,out,0.14,1746.47,421,0.00,-25.20,51.66,28543.90,sl 1746.48
2022.11.28 13:00:00,422,XAUUSD,buy,in,0.17,1755.53,422,0.00,0.00,0.00,28543.90,els atr=4.12222
2022.11.28 14:40:29,423,XAUUSD,sell,out,0.17,1747.27,423,0.00,0.00,-140.42,28403.48,sl 1747.29
2022.11.29 14:00:00,424,XAUUSD,buy,in,0.16,1751.64,424,0.00,0.00,0.00,28403.48,els atr=4.18462
2022.11.30 15:06:28,425,XAUUSD,sell,out,0.16,1752.07,425,0.00,-7.20,6.88,28403.16,sl 1752.08
2022.12.09 16:00:00,426,XAUUSD,buy,in,0.14,1796.83,426,0.00,0.00,0.00,28403.16,els atr=4.73568
2022.12.12 01:06:31,427,XAUUSD,sell,out,0.14,1791.87,427,0.00,-6.30,-69.44,28327.42,sl 1791.87
2023.01.03 13:00:00,428,XAUUSD,buy,in,0.13,1834.82,428,0.00,0.00,0.00,28327.42,els atr=5.44627
2023.01.03 15:28:17,429,XAUUSD,sell,out,0.13,1833.54,429,0.00,0.00,-16.64,28310.78,sl 1833.54
2023.01.04 16:00:00,430,XAUUSD,buy,in,0.12,1857.89,430,0.00,0.00,0.00,28310.78,els atr=5.77694
2023.01.05 08:05:37,431,XAUUSD,sell,out,0.12,1846.32,431,0.00,-16.20,-138.84,28155.74,sl 1846.34
2023.01.12 16:00:00,432,XAUUSD,buy,in,0.1,1888.92,432,0.00,0.00,0.00,28155.74,els atr=6.53038
2023.01.17 04:08:29,433,XAUUSD,sell,out,0.1,1909.36,433,0.00,-13.50,204.40,28346.64,sl 1909.37
2023.01.18 16:00:00,434,XAUUSD,buy,in,0.13,1912.40,434,0.00,0.00,0.00,28346.64,els atr=5.36444
2023.01.18 17:35:39,435,XAUUSD,sell,out,0.13,1901.67,435,0.00,0.00,-139.49,28207.15,sl 1901.67
